207.750000,2.374720
207.750000,4.331449
207.750000,6.288178
207.750000,8.244907
207.750000,10.201636
207.750000,12.158365
207.750000,14.115094
207.750000,16.071823
207.750000,18.028552
208.750000,19.985281
208.250000,21.942010
208.750000,23.898739
208.750000,25.855468
208.750000,27.812197
208.750000,29.768926
208.750000,31.725655
208.750000,33.682384
208.750000,35.639113
209.750000,37.595842
209.750000,39.552571
209.750000,41.509300
209.750000,43.466029
216.750000,45.422757
216.750000,47.379486
215.750000,49.336215
215.750000,51.292944
215.750000,53.249673
214.836370,54.419980
215.155266,56.350549
215.967477,58.199630
215.793058,60.211685
216.111954,62.142253
215.937535,64.154308
216.749746,66.003390
217.068642,67.933958
216.894223,69.946013
217.213119,71.876581
217.038700,73.888637
213.904390,76.389614
214.223286,78.320182
214.048867,80.332237
213.874448,82.344293
214.193344,84.274861
214.018925,86.286916
215.324451,88.054510
215.150032,90.066565
214.975613,92.078621
215.787824,93.927702
216.106720,95.858270
216.918932,97.707351
223.157610,98.660075
222.983191,100.672130
222.808772,102.684185
222.634353,104.696241
218.020097,107.441679
217.845678,109.453734
218.164574,111.384303
218.976785,113.233384
218.802366,115.245439
219.121262,117.176007
222.400049,118.617653
224.198891,120.303760
224.024472,122.315816
224.836683,124.164897
225.155579,126.095465
224.981160,128.107520
225.793371,129.956601
226.112267,131.887170
225.937848,133.899225
225.763429,135.911280
223.122434,138.330770
221.961385,140.505800
221.786965,142.517855
222.105862,144.448423
222.918073,146.297504
223.730284,148.146586
224.049180,150.077154
223.874761,152.089209
224.193657,154.019777
224.019238,156.031832
223.844819,158.043888
224.163715,159.974456
223.989296,161.986511
223.814877,163.998566
224.133773,165.929135
223.959354,167.941190
224.771565,169.790271
225.090461,171.720839
225.902672,173.569920
227.208199,175.337514
227.033780,177.349570
227.845991,179.198651
228.164887,181.129219
228.977098,182.978300
229.789309,184.827381
232.081466,186.432001
233.880308,188.118109
234.199204,190.048677
234.024785,192.060732
234.343681,193.991300
234.662577,195.921868
234.981473,197.852437
234.807054,199.864492
234.632635,201.876547
234.951531,203.807115
234.777112,205.819171
236.082638,207.586765
234.921589,209.761794
235.240485,211.692362
235.066066,213.704417
235.384962,215.634986
236.197173,217.484067
236.516069,219.414635
236.834965,221.345203
237.153861,223.275771
237.966072,225.124853
238.778284,226.973934
239.590495,228.823015
237.936130,231.079531
238.255026,233.010099
239.067238,234.859181
238.892818,236.871236
240.198345,238.638830
246.930338,239.510067
245.275974,241.766583
248.061446,243.289716
247.887027,245.301771
248.205923,247.232340
248.031503,249.244395
247.857084,251.256450
247.189350,253.349992
247.014931,255.362048
244.867251,257.700051
245.186147,259.630619
245.011728,261.642674
244.837309,263.654730
246.142835,265.422324
246.955047,267.271405
246.780628,269.283460
247.099524,271.214028
246.925105,273.226084
248.230631,274.993678
248.056212,277.005733
247.881793,279.017788
248.200689,280.948356
247.039639,283.123386
245.878590,285.298415
247.184116,287.066009
247.009697,289.078064
247.821908,290.927145
248.140805,292.857714
248.953016,294.706795
248.778597,296.718850
250.084123,298.486444
248.923074,300.661474
249.241970,302.592042
250.054181,304.441123
250.866392,306.290204
252.171919,308.057798
252.490815,309.988366
254.782972,311.592986
255.101868,313.523555
254.927448,315.535610
252.779769,317.873613
254.085295,319.641207
254.897506,321.490289
255.216402,323.420857
256.028614,325.269938
256.840825,327.119019
257.159721,329.049587
257.971932,330.898668
257.797513,332.910724
259.103040,334.678318
259.915251,336.527399
260.234147,338.457967
258.086467,340.795971
257.912048,342.808026
261.190835,344.249672
262.003046,346.098753
260.841997,348.273782
260.174263,350.367325
260.986474,352.216406
260.812055,354.228461
262.117581,355.996055
262.929792,357.845136
262.755373,359.857192
264.060900,361.624786
266.846372,363.147919
267.165268,365.078487
266.990849,367.090542
266.816430,369.102597
266.148695,371.196140
264.987646,373.371169
265.799857,375.220250
267.105383,376.987844
266.930964,378.999899
268.236491,380.767494
269.048702,382.616575
266.901022,384.954578
263.766712,387.455556
