224.300231,1.969647
224.400501,1.446144
225.527801,1.920737
225.892631,3.971611
224.832377,6.482407
223.947538,9.515374
222.862794,12.822712
221.223784,16.072026
220.568117,19.579356
219.595451,22.688088
219.385849,25.496946
218.592631,27.514934
218.302878,29.096373
219.404680,29.689691
220.433545,28.412096
221.089699,27.286849
222.660929,27.806886
224.630713,28.056194
226.522754,27.746050
228.377464,27.484470
230.044893,27.412807
231.352932,28.157884
232.092792,26.757205
234.145628,25.858807
236.367529,26.912533
236.761211,28.963932
236.321446,31.060988
235.192942,33.168590
234.442306,35.404496
234.108506,37.828085
233.241056,40.273840
232.870328,42.839500
233.039588,45.458003
233.293854,47.986799
233.640983,50.414309
233.574791,52.737848
234.088913,54.997516
234.178574,57.199136
234.339483,59.357165
234.567532,61.477400
234.364134,63.639087
234.716835,65.715252
234.635389,67.870761
234.610834,70.034157
234.639214,72.207030
234.234462,74.524719
233.878325,76.870959
234.519109,78.943634
235.657958,80.856218
236.798724,82.760202
237.925571,84.669625
239.502366,86.457982
241.523381,88.178851
242.034635,90.353521
241.961065,92.650028
241.763722,94.928158
240.923212,97.202166
240.430806,99.364520
238.822233,101.413253
237.135340,103.351613
237.880259,105.543019
239.088703,107.849368
240.300622,110.153242
241.057630,112.330733
242.387596,114.434888
243.822408,116.321107
242.376862,118.021397
241.574255,119.776132
239.958378,121.868778
239.498376,123.962118
239.176889,126.146586
238.956764,128.386590
239.719891,130.271996
241.415671,131.763400
243.100394,133.278605
244.293888,135.046447
245.921122,136.742294
247.039717,138.687584
247.640687,140.828353
247.237207,143.248701
246.797435,145.662802
246.818467,147.961007
246.823991,150.265413
247.309908,152.465328
248.283749,154.557518
248.775447,156.747553
249.292251,158.924767
249.866153,161.085606
250.052270,163.370897
250.846971,165.499354
251.801508,167.589348
252.950039,169.628150
254.325568,171.600913
255.958800,173.491206
258.180784,174.916567
260.066987,176.574941
261.432503,178.549323
263.475110,179.457330
264.758542,180.904022
265.664945,182.647059
266.182542,184.679797
265.829321,186.837155
265.664510,189.139800
262.940834,190.598353
261.533889,192.470322
260.061581,194.348095
258.576433,196.251261
258.039349,198.619484
256.695250,200.593457
256.393208,202.933368
255.732687,205.069404
254.679675,207.062258
253.694632,209.075806
252.276700,211.003469
252.866215,213.324626
253.496682,215.600858
253.656050,217.774227
253.326313,219.870447
252.492857,221.897022
251.637056,223.927402
249.763641,225.774174
249.326987,227.878370
248.879560,230.041468
248.487170,232.272892
248.728017,234.611134
249.208124,236.889569
249.036801,239.168543
249.399714,241.619597
250.148460,244.471207
252.546644,246.570547
255.023391,248.067660
257.580605,248.824715
259.888744,249.493486
261.631335,250.643481
263.535108,251.090044
264.954613,252.201915
265.869136,253.895650
265.728736,256.169127
265.895722,258.257813
265.514096,260.551045
266.988781,262.320839
267.918314,264.267313
268.290175,266.339787
270.566569,268.108847
272.789974,270.009584
274.456601,272.082431
274.559030,274.327693
274.588211,276.566955
274.545598,278.798968
274.432656,281.022499
273.752266,283.198856
273.504473,285.386542
272.695821,287.494743
272.320779,289.643065
271.393012,291.680924
270.898037,293.786619
269.375560,295.627776
269.251944,297.812166
269.064889,300.005468
268.342432,302.042024
268.502606,304.410547
266.738778,306.054020
267.237817,308.627594
266.318911,310.606939
264.038568,311.913562
261.774601,313.188869
259.528594,314.474407
257.758547,316.017071
256.021606,317.633666
254.328940,319.357726
254.595467,321.850247
255.004301,324.316806
255.579236,326.733305
256.833867,329.139363
257.291030,331.318310
257.938769,333.463440
258.753189,335.570555
258.711219,337.839418
260.242451,339.853818
260.860834,342.085584
261.035472,344.478221
261.693726,346.746243
261.836520,349.144887
262.871362,351.254433
262.344849,353.693295
262.196699,355.924777
262.999202,357.953148
263.339534,360.044941
264.267025,362.033447
265.342061,363.958971
266.137670,365.957574
266.226602,368.371230
266.925999,370.700255
267.183355,373.282493
267.277176,375.792144
267.523073,377.898766
267.130719,380.044031
267.753680,382.008094
269.080219,384.053167
271.221237,386.028222
